"","date","cpiu_g.x","pcw_g","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g.y","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","ptgh","ptgsh","ptgfh","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","pcw","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","yfptmd_g","ysptmd_g","gfeg_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb","deficit","deficitb"
"119",1999-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9681.9,6328.9,8270.6,12662.4,76.53,76.472,70.765,63.409,0.88,0.47,0.41,209.4,186.7,20.3,996.1,44.7,1120.6,679,223.3,1734.5,25.3,666.4,76.523,728.765872055,1005.734127945,869,1766,904.2,83.8,187.7,656.7,741.1,223.1,216.4,595.2,35.6,9.7,255,1388,163.9,12457.5,9526.5,-1,0.58507835,NA,NA,NA,NA,NA,NA,614.9,1119.6,904.2,109.234127945,77.465872055,113.865872055,145.765872055,850.334127945,NA,362.534127945,476.4
"120",1999-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9899.4,6459.6,8391.8,12877.6,76.982,76.863,71.636,64.136,1.15,0.61,0.54,211,191.3,20,1004.3,45.8,1154,690.7,228,1782.3,27.7,679.6,76.975,750.274511645,1032.025488355,886.8,1788.9,930,87,192.1,669.8,744.2,227,224,603.7,35.9,9.8,260.2,1416.9,165.2,12589.6,9676.7,-1,0.58507835,NA,NA,NA,NA,NA,NA,635.2,1147.1,930,111.925488355,79.374511645,115.074511645,148.274511645,856.125488355,NA,384.425488355,499.5
"121",2000-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10002.9,6613.6,8520.7,12924.2,77.625,77.389,72.334,64.965,-0.51,0.33,-0.84,213,190.2,20.5,1016.9,46.9,1208.8,698.6,239.4,1790.7,24.7,699.5,77.618,733.6714103194,1057.1285896806,857.6,1801.7,976.6,86.1,202.2,689.4,756.8,224.5,232.2,612.4,37.2,10,260.1,1435.5,166.833333333333,12721.5,9845,-1,0.584798053,NA,NA,NA,NA,NA,NA,620.4,1170.4,976.6,111.2285896806,78.9714103194,113.2714103194,148.8714103194,868.0285896806,NA,463.8285896806,577.1
"122",2000-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10247.7,6707.5,8603,13160.8,77.973,77.841,72.614,65.649,0.72,-0.06,0.78,216.1,198.3,20,1042.3,48.1,1230.2,707.3,237.6,1823.1,25,701.9,77.967,753.4345460901,1069.6654539099,884.1,1799.2,986.8,88.4,201.1,691.5,772.9,227.4,243.3,618.9,36.5,10.4,269.4,1452.8,168.166666666667,12853.7,10005.5,-1,0.584798053,NA,NA,NA,NA,NA,NA,642,1181.1,986.8,115.9654539099,82.3345460901,111.4345460901,153.4345460901,888.8654539099,NA,441.4654539099,552.9
"123",2000-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10319.8,6815.4,8687.5,13178.4,78.455,78.315,73.134,66.346,-0.31,0.18,-0.49,220.7,204.8,20.6,1054.7,49.3,1247.7,711.3,219,1832.3,25.6,715.2,78.45,753.8333587456,1078.5666412544,867,1806.2,1011.1,87.5,185.6,704.2,777.5,239.5,236.6,623.7,33.5,11,277.2,1477.8,169.7,12984.1,10168.5,-1,0.584798053,NA,NA,NA,NA,NA,NA,634.1,1198.3,1011.1,119.7666412544,85.0333587456,119.7333587456,157.4333587456,897.2666412544,NA,457.0666412544,576.8
"124",2000-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10439,6912.1,8762.2,13260.5,78.888,78.729,73.463,67.17,0.43,0.38,0.06,226.7,204.8,21.9,1065.6,50.6,1258.7,717.1,221.3,1861.2,26.1,721,78.885,759.7333587456,1101.5666412544,868.9,1820.6,1023.9,87,187.6,709.2,786.5,241.1,234.8,630.1,33.7,11.8,279.1,1506.8,170.833333333333,13111.4,10322.5,-1,0.584798053,NA,NA,NA,NA,NA,NA,638.4,1222.9,1023.9,119.7666412544,85.0333587456,121.3333587456,159.3333587456,906.2666412544,NA,461.4666412544,582.8
"125",2001-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10472.9,6986.9,8797.3,13222.7,79.423,79.232,73.589,67.958,1.1,0.58,0.52,233.8,215,25.5,1107.8,51.5,1301.9,724.2,185.1,1905.4,29.8,736.1,79.421,779.845434715,1125.554565285,887.5,1842.9,1051,87.1,154.9,723.4,817.3,254,250.9,637.1,30.1,12.7,290.4,1559.9,172.433333333333,13233,10484.7,1,0.591881699,NA,NA,NA,NA,NA,NA,653.1,1252.3,1051,127.254565285,87.745434715,126.745434715,163.145434715,944.554565285,NA,419.254565285,546
"126",2001-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10597.8,7036.3,8818.1,13300,79.795,79.76,73.975,68.222,1.27,0.9,0.36,240.4,230.1,28.4,1139.1,52.5,1308.9,724.1,179,1947,28,736.9,79.794,792.1080210601,1154.8919789399,900.4,1877.7,1049,86.3,148.7,723.4,831,262.2,259.9,637.8,30.4,13.5,308,1617,173.733333333333,13348.4,10646.7,1,0.591881699,NA,NA,NA,NA,NA,NA,666.1,1280.9,1049,136.1919789399,93.9080210601,126.0080210601,171.8080210601,967.1919789399,NA,384.2919789399,510.3
"127",2001-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10596.3,7064.7,8848.3,13244.8,79.842,80.01,74.448,68.403,-0.08,-0.23,0.15,245.8,217.4,33.1,1145.2,53.4,1113.6,725.3,159.3,1952.7,26.4,736.1,79.842,804.1249186374,1148.5750813626,905.8,1869,881.7,83.6,130.9,722,849.4,258.5,231.9,641.7,28.3,14.1,295.8,1596.6,174.1,13459.5,10768.9,1,0.591881699,NA,NA,NA,NA,NA,NA,674.3,1278.4,881.7,128.6750813626,88.7249186374,129.8249186374,167.1249186374,978.0750813626,NA,164.6750813626,294.5
"128",2001-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10660.3,7174.7,8980.6,13280.9,79.892,80.284,74.93,68.542,1.21,0.91,0.3,250.3,246.5,40.6,1191.2,54.3,1231.8,737.1,142.4,1992,24.2,738.7,79.891,811.3011611965,1180.6988388035,916.6,1904.3,1002.4,84.1,115.8,724.2,865.2,270.4,229.3,653,26.6,14.5,326,1655.5,173.666666666667,13566.2,10891.5,1,0.591881699,NA,NA,NA,NA,NA,NA,686.8,1305.2,1002.4,145.8988388035,100.6011611965,124.5011611965,180.1011611965,1011.0988388035,NA,249.9988388035,374.5
"129",2002-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10789,7209.9,9008.1,13397,80.041,80.503,75.414,68.954,1.29,0.44,0.84,254.1,244.9,42.8,1221,55.2,1075.1,744,143.8,2038.9,25.3,746.9,80.038,847.218095671,1191.681904329,946.9,1921.6,847.8,84.7,115.5,732,895,277.3,227.4,659.3,28.3,14.9,326,1676.3,174.033333333333,13667.5,11002.8,-1,0.58792121,NA,NA,NA,NA,NA,NA,713.9,1325,847.8,143.981904329,100.918095671,133.318095671,182.018095671,1038.981904329,NA,37.7819043290001,171.1
"130",2002-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10893.2,7302.1,9054.3,13478.2,80.651,80.832,76.127,69.579,0.58,0.06,0.51,257.9,243.8,60.5,1247.1,56,1051,751.3,150,2073.5,25.3,755.3,80.648,877.064809002,1196.435190998,965.3,1924.2,836.6,87.3,119.9,739.9,921,285.7,214.3,664,30.2,15.4,326,1693.6,175.533333333333,13764.5,11126.1,-1,0.58792121,NA,NA,NA,NA,NA,NA,734.7,1338.8,836.6,143.335190998,100.464809002,142.364809002,182.664809002,1064.335190998,NA,-14.3648090020001,128
"131",2002-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10992.1,7390.9,9119.9,13538.1,81.045,81.177,76.78,70.071,0.4,0.14,0.26,261.6,251.1,56.9,1259.9,56.8,1044.1,768.5,158,2100.4,24.3,758.1,81.041,894.872984169,1205.527015831,974.8,1929.8,825.3,88,126.5,742,925.2,294.3,218.8,680.5,31.5,16.1,334.7,1723.7,176.5,13858.8,11250.2,-1,0.58792121,NA,NA,NA,NA,NA,NA,748.2,1352.2,825.3,147.627015831,103.472984169,146.672984169,187.072984169,1072.827015831,NA,-38.2729841690002,108.4
"132",2002-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11071.5,7467.7,9172.4,13559,81.42,81.643,78.203,70.655,0.59,0.12,0.47,265.2,260.3,53.7,1276.2,57.6,1038.4,776.3,175.5,2142,23.1,760.8,81.416,919.464109037,1222.535890963,991.3,1934.7,819.6,87.3,142,743.8,930.8,297.4,218.9,689,33.5,17,345.4,1756.2,177.466666666667,13951.3,11390.3,-1,0.58792121,NA,NA,NA,NA,NA,NA,775.1,1366.9,819.6,153.035890963,107.264109037,144.364109037,192.364109037,1083.835890963,NA,-57.564109037,86.8
"133",2003-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11183.5,7555.8,9215.5,13634.3,81.994,82.047,79.075,71.646,0.09,-0.22,0.32,268.9,260.7,51.8,1294.6,58.5,1021.3,788.6,196.1,2172.4,23.8,767.1,81.99,935.4339705473,1236.8660294527,1002.2,1926.2,803.5,90.1,161.5,749.1,947.7,299.6,217.9,698.5,34.5,18,347,1782.4,179.466666666667,14044.5,11523.1,-1,0.600176561,NA,NA,NA,NA,NA,NA,792.3,1380,803.5,156.4660294527,104.2339705473,143.1339705473,190.5339705473,1104.1660294527,NA,-78.9339705473003,64.1999999999998
"134",2003-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11312.9,7642.6,9319,13751.5,82.015,82.287,79.637,71.683,0.74,-0.24,0.98,273.4,260.1,55.2,1312.6,59.7,1020.8,800,192.6,2199.4,22.8,777.8,82.011,992.6940764839,1206.8059235161,1036.7,1916.7,812.9,90,160.9,758.6,964.3,323.3,207.9,709.9,31.7,19.2,348.3,1784.5,178.933333333333,14136.4,11632.4,-1,0.600176561,NA,NA,NA,NA,NA,NA,825.5,1374,812.9,156.1059235161,103.9940764839,167.1940764839,192.1940764839,1120.4059235161,NA,-134.5940764839,32.6000000000001
"135",2003-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11567.3,7802.6,9455.7,13985.1,82.522,82.738,80.359,72.156,0.2,0.2,0,279,271.7,54.2,1335.5,61.1,950.6,813,213.9,2221.2,21.4,787.7,82.517,999.2320283763,1221.9679716237,1036.4,1924.3,716.5,89.6,180.3,767.2,973.7,329.6,234.2,723.4,33.6,20.5,361.8,1813,180.2,14228.3,11772.2,-1,0.600176561,NA,NA,NA,NA,NA,NA,832.7,1388.5,716.5,163.0679716237,108.6320283763,166.5320283763,198.7320283763,1136.7679716237,NA,-219.3320283763,-52.8
"136",2003-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11769.3,7891.5,9519.8,14145.6,82.901,83.196,80.961,72.713,0.48,-0.06,0.54,285.5,265.7,51.5,1341.2,62.7,1021.3,820.9,236.6,2251.8,20.1,800.1,82.895,1029.4330877423,1222.4669122577,1055.7,1921.6,781.6,91.1,200.4,778.2,984.3,334.3,239.7,729.8,36.2,22,357,1815.8,180.733333333333,14320.7,11914.3,-1,0.600176561,NA,NA,NA,NA,NA,NA,854.6,1397.3,781.6,159.4669122577,106.2330877423,174.8330877423,197.5330877423,1143.7669122577,NA,-162.4330877423,12.4000000000001
"137",2004-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11920.2,8027.7,9604.5,14221.1,83.589,83.824,81.65,73.644,0.34,0.03,0.31,293,283.4,42.3,1379.6,64.8,1012.2,847.3,247,2287.3,17.2,813.4,83.583,1030.6365225448,1256.6634774552,1067.2,1922.7,773.2,94.1,209.2,790,1003.6,328,239,753.2,37.8,23.4,376,1844.8,182.333333333333,14414.9,12083.2,-1,0.595142828,NA,NA,NA,NA,NA,NA,871.3,1416,773.2,168.6634774552,114.7365225448,159.3365225448,207.3365225448,1172.2634774552,NA,-167.7365225448,-8.40000000000009
"138",2004-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12109,8133,9664.3,14329.5,84.162,84.515,82.358,74.699,0.21,0.03,0.17,300.4,293,35.9,1400.6,66.4,1026.7,859.9,266.8,2321.4,17.2,828,84.155,1042.623151396,1278.776848604,1073.6,1924,792.4,94.8,226,803.5,1013.5,332.8,234.3,765.1,40.8,24.5,387.1,1869.3,183.666666666667,14512.8,12265.5,-1,0.595142828,NA,NA,NA,NA,NA,NA,884.2,1437.2,792.4,174.376848604,118.623151396,158.423151396,212.723151396,1187.876848604,NA,-139.423151396,18.9999999999998
"139",2004-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12303.3,8264.3,9771.1,14465,84.586,85.06,83.112,75.913,0.15,-0.18,0.33,308.6,288.3,34.7,1409.8,67.7,1064.3,871.3,288.3,2357.2,18.1,843.7,84.579,1059.0203226876,1298.1796773124,1085.5,1916.6,816.6,95.9,244.5,818.4,1024.1,328.4,247.7,775.4,43.9,25.2,385.7,1896.4,184.866666666667,14611.3,12428.3,-1,0.595142828,NA,NA,NA,NA,NA,NA,902.2,1455,816.6,171.5796773124,116.7203226876,156.8203226876,214.1203226876,1195.6796773124,NA,-107.7203226876,49.1000000000001
"140",2004-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12522.4,8425.6,9877.4,14609.9,85.309,85.714,83.92,77.22,-0.03,0.02,-0.05,315.4,294.5,32.9,1427.9,68.7,1091.5,893.8,293.6,2389.7,19.8,849.5,85.301,1074.030437154,1315.569562846,1083.6,1917,829.7,96.2,249.2,824,1036.9,340,261.8,797.6,44.3,25.5,391,1904.1,187.066666666667,14709.5,12608.1,-1,0.595142828,NA,NA,NA,NA,NA,NA,909.3,1480.3,829.7,175.269562846,119.230437154,164.730437154,215.730437154,1212.169562846,NA,-111.830437154,52.9000000000001
"141",2005-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12761.3,8523,9935,14771.6,85.795,86.368,85.026,77.909,0.4,0.06,0.33,323.2,301.3,32.1,1464.4,70.3,1172.2,915.1,370.6,2426.9,18.5,862.7,85.787,1099.3393716376,1327.5606283624,1095.7,1919.3,902.9,97.2,315.3,837.4,1065.3,341.6,269.4,817.9,55.3,25.3,399.1,1926.1,187.933333333333,14807.2,12788.7,-1,0.576703048,NA,NA,NA,NA,NA,NA,931.5,1495.4,902.9,173.7606283624,127.5393716376,167.8393716376,225.3393716376,1239.0606283624,NA,-11.8393716375995,156
"142",2005-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12910,8671.4,10047.8,14839.8,86.31,86.977,85.793,78.9,-0.04,-0.01,-0.03,329.2,310.8,30.9,1486,71.2,1196.3,937.3,359,2452.9,20.6,871,86.302,1104.5606926816,1348.3393073184,1094.5,1918.8,925.8,101.4,306.1,846,1076,344.8,270.4,835.9,53,25,410,1953.8,189.233333333333,14902.1,12961.4,-1,0.576703048,NA,NA,NA,NA,NA,NA,939,1513.9,925.8,179.2393073184,131.5606926816,165.5606926816,230.7606926816,1255.2393073184,NA,-1.26069268159972,164.3
"143",2005-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13142.9,8849.2,10145.3,14972.1,87.232,87.794,86.688,80.16,0.25,0.03,0.22,335.1,300.1,31.6,1501,72.1,1225.4,952.1,365.2,2495.1,21.6,884.2,87.225,1125.5314152952,1369.5685847048,1102.9,1920,949.5,100.3,311.9,859.8,1091.8,342.5,276,851.8,53.3,24.4,409.1,1979,192.566666666667,14994.4,13164.2,-1,0.576703048,NA,NA,NA,NA,NA,NA,956.1,1539,949.5,173.0685847048,127.0314152952,169.4314152952,236.0314152952,1264.8685847048,NA,4.1685847048002,173.6
"144",2005-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13332.3,8944.9,10175.4,15066.6,87.913,88.489,87.31,81.467,0.05,0.05,0.01,341,305.4,32.5,1512.3,73,1255.7,965.3,402.9,2529.1,25.1,894.1,87.907,1132.2748891408,1396.8251108592,1103.3,1922.1,970.5,98.7,344.7,870.4,1104.4,345.1,285.2,866.6,58.2,23.7,407.9,2025.5,194.2,15083.6,13347.3,-1,0.576703048,NA,NA,NA,NA,NA,NA,963.3,1565.8,970.5,176.1251108592,129.2748891408,168.9748891408,231.7748891408,1280.5251108592,NA,47.6251108592,216.6
"145",2006-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13603.9,9090.7,10288.9,15267,88.359,89.101,88.045,82.046,0.96,0.21,0.75,389.6,291.3,30.3,1566.7,74.4,1320.3,981.8,416.9,2580.7,26.6,917.9,88.354,1170.4436251003,1410.2563748997,1131.9,1930.8,1025.4,99.1,357.2,895.1,1172.7,340,294.9,882.7,59.6,22.8,394,2009.1,195.133333333333,15166.5,13513.5,-1,0.570396069,NA,NA,NA,NA,NA,NA,996.6,1584.1,1025.4,166.1563748997,125.1436251003,173.8436251003,227.8436251003,1338.8563748997,NA,33.6563748997,207.5
"146",2006-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13749.8,9210.2,10341,15302.7,89.069,89.845,88.657,83.29,-0.03,0.18,-0.2,395.6,294.9,29.5,1583.2,74.9,1351,991.7,427.6,2610.9,28.9,922.7,89.065,1169.8901992519,1441.0098007481,1124.1,1938.2,1041,99.5,367.3,900.8,1184,341.5,310.1,892.2,60.3,21.9,399.2,2043.2,196.933333333333,15245,13696.9,-1,0.570396069,NA,NA,NA,NA,NA,NA,996.6,1614.3,1041,168.2098007481,126.6901992519,173.2901992519,230.9901992519,1352.2098007481,NA,54.7098007481,228
"147",2006-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13867.5,9333,10403.8,15326.4,89.711,90.505,89.315,84.124,-0.11,0.15,-0.26,402.1,308.7,30.6,1608.5,75.5,1358.5,1004.1,446.6,2630.7,30.7,927.2,89.708,1166.7187334997,1463.8812665003,1113.9,1944.5,1060.7,100.2,384.8,906.2,1194.1,347.9,297.7,903.9,61.8,21,414.4,2079.3,198.8,15320.9,13866.2,-1,0.570396069,NA,NA,NA,NA,NA,NA,994.9,1635.7,1060.7,176.0812665003,132.6187334997,171.8187334997,238.3187334997,1370.1812665003,NA,91.0812665003,262.9
"148",2006-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14037.2,9407.5,10504.5,15456.9,89.559,90.845,89.78,85.008,0.64,0.21,0.43,409.1,301.4,31.1,1613.8,76.3,1397.3,1010.5,409.8,2674.7,30,940.8,89.557,1177.3826248034,1497.3173751966,1130.2,1952.9,1095.6,98.1,354.6,920.6,1205.6,334.7,301.7,912.4,55.2,20.2,408.1,2094.9,197.566666666667,15394.9,13985.5,-1,0.570396069,NA,NA,NA,NA,NA,NA,1014.6,1660.1,1095.6,171.9173751966,129.4826248034,162.7826248034,236.1826248034,1377.5173751966,NA,85.9173751966,248.7
"149",2007-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14208.6,9549.4,10563.3,15493.3,90.406,91.777,90.549,86.64,0.13,0.29,-0.16,416.4,332.5,32.3,1680.2,78,1466.3,1025.9,413.6,2719.2,38.4,960.4,90.402,1185.140126375,1534.059873625,1123.5,1964.6,1145.8,93.9,354.5,940.9,1240.1,358.4,320.5,931.9,59.2,19.4,440.1,2166.9,199.553,15468.8,14196.8,-1,0.57281165,NA,NA,NA,NA,NA,NA,1017.2,1702,1145.8,190.459873625,142.040126375,167.940126375,249.640126375,1430.559873625,NA,109.859873625,277.8
"150",2007-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14382.4,9644.7,10582.8,15582.1,91.139,92.339,91.272,87.565,0.71,0.23,0.48,424.1,314.7,31.8,1680.4,78.8,1495.6,1033.1,407.2,2770.3,36.2,962,91.136,1221.136173745,1549.163826255,1141.9,1973.8,1163.6,93.7,347.7,943.1,1256.7,359.4,332,939.4,59.4,18.9,423.7,2183,202.077,15543.2,14352.4,-1,0.57281165,NA,NA,NA,NA,NA,NA,1042,1728.3,1163.6,180.263826255,134.436173745,179.136173745,243.436173745,1436.963826255,NA,70.2638262549999,249.4
"151",2007-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14535,9753.8,10642.5,15666.7,91.653,92.725,91.899,88.523,0.35,0.1,0.25,432,319.6,32.8,1700.2,79.6,1498.6,1035.8,370.9,2809,34.5,965.3,91.65,1235.02939666,1573.97060334,1151.7,1977.8,1179,95.4,314.6,946.7,1270.2,359.8,319.6,940.4,56.3,18.5,429.9,2206.6,203.37,15616.8,14480.6,-1,0.57281165,NA,NA,NA,NA,NA,NA,1058.3,1750.7,1179,183.07060334,136.52939666,176.72939666,246.82939666,1453.27060334,NA,30.4706033399998,207.2
"152",2007-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14681.5,9877.8,10672.8,15762,92.553,93.15,92.636,89.803,0.6,0.12,0.48,440.3,329.9,34,1728.6,80.3,1508.3,1052.6,352.7,2864.9,29.3,976.9,92.551,1254.529436665,1610.370563335,1170.8,1982.5,1194.1,95.5,296.2,958.4,1286.3,358.9,314.2,957.1,56.6,18.5,442.3,2242.5,206.085666666667,15689.5,14614.7,1,0.57281165,NA,NA,NA,NA,NA,NA,1084.6,1780.3,1194.1,188.970563335,140.929436665,169.929436665,253.329436665,1475.270563335,NA,3.37056333500004,173.3
